PlayerName,PlayerNation,Username,DOB,Experience,Role,GearModel,GearType,GearManufacturer,StartingPrice,GearLink,UsedGearSince,TeamName,TeamSponsor,TeamFounded,MatchID,MatchTime,MatchScore,MatchWatchTime,MatchStats,GameName,EventName,EventLivestream,EventLocation,EventStart,EventEnd,HostOrgName,EventSponsor,HostOrgContact,TeamPlacement
Peter Dagar,United States,ppd,10/31/1999,2,Flank,DT 990,Headphones,beyerdynamic,169,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,5/19/2022,G2,Red Bull,2013,14,2023-10-08 07:16:53,2-0,165.35484,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,Aerox 3,Mouse,Steel Series,89,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,2/14/2022,G2,Red Bull,2013,15,2021-09-07 07:42:17,5-3,177.1659,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,Huntsman Mini,Keyboard,Razer,100,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,10/23/2021,G2,Red Bull,2013,15,2021-09-07 07:42:17,5-3,177.1659,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,"Dell Curved Gaming 34""",Monitor,Dell,400,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,7/10/2021,G2,Red Bull,2013,15,2021-09-07 07:42:17,5-3,177.1659,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,DT 990,Headphones,beyerdynamic,169,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,5/19/2022,G2,Red Bull,2013,15,2021-09-07 07:42:17,5-3,177.1659,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,DeathAdder,Mouse,Razer,27,https://shorturl.at/cgkS0,1/26/2021,Team Liquid,Samsung,2000,17,2022-12-14 06:25:15,2-2,200.78802,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,RK61,Keyboard,Royal Kludge,50,https://shorturl.at/etGT5,5/23/2021,Team Liquid,Samsung,2000,17,2022-12-14 06:25:15,2-2,200.78802,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,T35F,Monitor,Samsung,125,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,2/28/2023,Team Liquid,Samsung,2000,17,2022-12-14 06:25:15,2-2,200.78802,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,A10,Headphones,Astro,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,1/1/2022,Team Liquid,Samsung,2000,17,2022-12-14 06:25:15,2-2,200.78802,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,DeathAdder,Mouse,Razer,27,https://shorturl.at/cgkS0,1/26/2021,Team Liquid,Samsung,2000,18,2021-08-20 09:59:20,0-2,212.59908,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,RK61,Keyboard,Royal Kludge,50,https://shorturl.at/etGT5,5/23/2021,Team Liquid,Samsung,2000,18,2021-08-20 09:59:20,0-2,212.59908,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,T35F,Monitor,Samsung,125,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,2/28/2023,Team Liquid,Samsung,2000,18,2021-08-20 09:59:20,0-2,212.59908,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,A10,Headphones,Astro,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,1/1/2022,Team Liquid,Samsung,2000,18,2021-08-20 09:59:20,0-2,212.59908,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,DeathAdder,Mouse,Razer,27,https://shorturl.at/cgkS0,1/26/2021,Team Liquid,Samsung,2000,19,2021-12-26 17:44:52,2-2,224.41014,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,RK61,Keyboard,Royal Kludge,50,https://shorturl.at/etGT5,5/23/2021,Team Liquid,Samsung,2000,19,2021-12-26 17:44:52,2-2,224.41014,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,T35F,Monitor,Samsung,125,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,2/28/2023,Team Liquid,Samsung,2000,19,2021-12-26 17:44:52,2-2,224.41014,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Tal Aizik,Israel,Fly,2/29/2004,5,Damage,A10,Headphones,Astro,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,1/1/2022,Team Liquid,Samsung,2000,19,2021-12-26 17:44:52,2-2,224.41014,,Overwatch,Aurora Cup,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Remote,8/25/2021,8/29/2021,Blizzard,Coca-Cola,coke@cola.org,1
Clinton Loomis,United States,Fear,11/25/2000,9,Support,Scimitar,Mouse,Corsair,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,9/29/2023,Cloud9,Microsoft,2012,1,2022-11-27 23:36:12,2-0,11.81106,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
Clinton Loomis,United States,Fear,11/25/2000,9,Support,G713,Keyboard,Logitech,170,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiIvruw99WDAxWgTEcBHe6-BY4YABAWGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_warRxDFmTwm9Cnr9rRqbUvtc_St0k-iuYTqVf_DbnjIRSdp-GWykQ8aAnOSEALw_wcB&ohost=www.google.com&cid=CAESVuD2jg7K_xIaeddM_VmYaGIOvXKX0TY3EZfbi-TBQSflNEgeFh6Qs9vhZXLtqJhq5RjPZPeJXrGpACoBGBqOOObdLmzGRTxJz40qUbfrDQ4uvWilS0aH&sig=AOD64_3Civ90UfseoOf4Zd7WjVK9k3dZRw&ctype=5&q=&nis=4&ved=2ahUKEwjJ5LOw99WDAxXNjIkEHRDMCNwQ9aACKAB6BAgBEG8&adurl=,12/31/2020,Cloud9,Microsoft,2012,1,2022-11-27 23:36:12,2-0,11.81106,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
Clinton Loomis,United States,Fear,11/25/2000,9,Support,"Curved 24.5""",Monitor,Scepter,138,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,1/20/2019,Cloud9,Microsoft,2012,1,2022-11-27 23:36:12,2-0,11.81106,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
Clinton Loomis,United States,Fear,11/25/2000,9,Support,DT 990,Headphones,beyerdynamic,169,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,11/17/2023,Cloud9,Microsoft,2012,1,2022-11-27 23:36:12,2-0,11.81106,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
Clinton Loomis,United States,Fear,11/25/2000,9,Support,Scimitar,Mouse,Corsair,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,9/29/2023,Cloud9,Microsoft,2012,4,2023-06-26 20:20:08,3-4,47.24424,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
Clinton Loomis,United States,Fear,11/25/2000,9,Support,G713,Keyboard,Logitech,170,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiIvruw99WDAxWgTEcBHe6-BY4YABAWGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_warRxDFmTwm9Cnr9rRqbUvtc_St0k-iuYTqVf_DbnjIRSdp-GWykQ8aAnOSEALw_wcB&ohost=www.google.com&cid=CAESVuD2jg7K_xIaeddM_VmYaGIOvXKX0TY3EZfbi-TBQSflNEgeFh6Qs9vhZXLtqJhq5RjPZPeJXrGpACoBGBqOOObdLmzGRTxJz40qUbfrDQ4uvWilS0aH&sig=AOD64_3Civ90UfseoOf4Zd7WjVK9k3dZRw&ctype=5&q=&nis=4&ved=2ahUKEwjJ5LOw99WDAxXNjIkEHRDMCNwQ9aACKAB6BAgBEG8&adurl=,12/31/2020,Cloud9,Microsoft,2012,4,2023-06-26 20:20:08,3-4,47.24424,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
Clinton Loomis,United States,Fear,11/25/2000,9,Support,"Curved 24.5""",Monitor,Scepter,138,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,1/20/2019,Cloud9,Microsoft,2012,4,2023-06-26 20:20:08,3-4,47.24424,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
Clinton Loomis,United States,Fear,11/25/2000,9,Support,DT 990,Headphones,beyerdynamic,169,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,11/17/2023,Cloud9,Microsoft,2012,4,2023-06-26 20:20:08,3-4,47.24424,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
Clinton Loomis,United States,Fear,11/25/2000,9,Support,Scimitar,Mouse,Corsair,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,9/29/2023,Cloud9,Microsoft,2012,5,2023-04-04 20:58:28,0-5,59.0553,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
Clinton Loomis,United States,Fear,11/25/2000,9,Support,G713,Keyboard,Logitech,170,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiIvruw99WDAxWgTEcBHe6-BY4YABAWGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_warRxDFmTwm9Cnr9rRqbUvtc_St0k-iuYTqVf_DbnjIRSdp-GWykQ8aAnOSEALw_wcB&ohost=www.google.com&cid=CAESVuD2jg7K_xIaeddM_VmYaGIOvXKX0TY3EZfbi-TBQSflNEgeFh6Qs9vhZXLtqJhq5RjPZPeJXrGpACoBGBqOOObdLmzGRTxJz40qUbfrDQ4uvWilS0aH&sig=AOD64_3Civ90UfseoOf4Zd7WjVK9k3dZRw&ctype=5&q=&nis=4&ved=2ahUKEwjJ5LOw99WDAxXNjIkEHRDMCNwQ9aACKAB6BAgBEG8&adurl=,12/31/2020,Cloud9,Microsoft,2012,5,2023-04-04 20:58:28,0-5,59.0553,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,7
